epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
173,2419.68,1.00302,0.58177,1.04045,0.95565,0.86458,0.93751,0.5641,1.03709,0.52002,1.00883,0.0002972,0.0002972,0.0002972
174,2433.69,1.00796,0.5866,1.027,0.90543,0.875,0.92818,0.56862,1.02397,0.5234,1.00211,0.0002873,0.0002873,0.0002873
175,2447.65,0.99692,0.58781,1.03205,0.90625,0.88542,0.92804,0.54405,1.02903,0.64206,1.00005,0.0002774,0.0002774,0.0002774
176,2461.06,0.98585,0.56972,1.01993,0.90274,0.87015,0.91984,0.55056,1.01105,0.60439,0.99256,0.0002675,0.0002675,0.0002675
177,2475.02,1.00057,0.58249,1.03557,0.94242,0.85247,0.9153,0.54097,1.01124,0.56901,1.0038,0.0002576,0.0002576,0.0002576
178,2489.13,0.98218,0.57844,1.02646,0.94301,0.86178,0.92478,0.5586,1.01025,0.7708,0.99804,0.0002477,0.0002477,0.0002477
179,2503.01,0.98319,0.57073,1.01847,0.93027,0.84375,0.91247,0.55323,1.02651,1.49891,1.01099,0.0002378,0.0002378,0.0002378
180,2516.3,0.98316,0.56529,1.01783,0.91886,0.82572,0.90128,0.55987,1.02823,0.90865,1.00576,0.0002279,0.0002279,0.0002279
181,2529.56,0.96324,0.57181,1.01377,0.89282,0.86774,0.9111,0.55185,1.03006,0.64474,1.02143,0.000218,0.000218,0.000218
182,2542.78,0.96167,0.56276,1.01583,0.89479,0.88592,0.92833,0.55597,1.01764,0.66699,1.01333,0.0002081,0.0002081,0.0002081
