epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,174.664,1.39839,0.83229,0.97373,0.72916,0.89286,0.8722,0.43059,1.64375,1.02944,1.02058,0.0013862,0.0013862,0.0013862
64,177.346,1.35095,0.7899,0.97018,0.84986,0.78571,0.8715,0.49238,1.60968,1.10124,0.99199,0.0013763,0.0013763,0.0013763
65,179.983,1.29922,0.7758,1.00064,0.93642,0.82143,0.94021,0.51303,1.4632,0.83345,0.98285,0.0013664,0.0013664,0.0013664
66,182.628,1.19488,0.72113,0.93744,0.86734,0.85714,0.94203,0.56005,1.36041,0.91245,0.96229,0.0013565,0.0013565,0.0013565
67,185.327,1.20187,0.73198,0.9552,0.91638,0.85714,0.93573,0.51229,1.50893,0.97749,0.97527,0.0013466,0.0013466,0.0013466
68,188.062,1.27952,0.77188,0.96647,0.85227,0.89286,0.90648,0.51782,1.40587,0.90402,0.93616,0.0013367,0.0013367,0.0013367
69,190.721,1.22176,0.75676,0.93533,0.89255,0.89006,0.91743,0.52282,1.55321,1.0835,0.98758,0.0013268,0.0013268,0.0013268
70,193.497,1.18435,0.70939,0.94684,0.86005,0.89286,0.92469,0.51499,1.38702,0.94155,0.98445,0.0013169,0.0013169,0.0013169
71,196.26,1.25639,0.77833,0.96812,0.83692,0.71429,0.85632,0.48254,1.53046,1.01187,1.00724,0.001307,0.001307,0.001307
72,199.046,1.17475,0.72772,0.94674,0.95831,0.82087,0.92584,0.53696,1.42913,0.92236,0.95862,0.0012971,0.0012971,0.0012971
73,201.644,1.19028,0.73129,0.91624,0.92458,0.87598,0.95496,0.51615,1.49562,0.84528,0.98813,0.0012872,0.0012872,0.0012872
74,204.375,1.20017,0.72473,0.94231,0.90803,0.85714,0.9068,0.52225,1.48239,1.05508,0.98226,0.0012773,0.0012773,0.0012773
75,206.945,1.15591,0.72064,0.93872,0.81735,0.92857,0.92234,0.53313,1.49814,0.9868,0.99468,0.0012674,0.0012674,0.0012674
76,209.576,1.24625,0.7458,0.94042,0.98087,0.85714,0.94963,0.52963,1.51655,0.89281,0.97994,0.0012575,0.0012575,0.0012575
77,212.138,1.22291,0.68447,0.93003,0.9552,0.76185,0.90417,0.49183,1.61537,1.07587,1.01395,0.0012476,0.0012476,0.0012476
78,214.713,1.15566,0.70712,0.92378,1,0.82133,0.93491,0.50091,1.51118,0.98743,0.99866,0.0012377,0.0012377,0.0012377
79,217.277,1.21723,0.70212,0.93889,0.85511,0.85714,0.89746,0.50354,1.51565,0.98488,1.0129,0.0012278,0.0012278,0.0012278
80,219.928,1.12807,0.71725,0.93322,0.89342,0.82143,0.88859,0.51696,1.32002,0.89456,0.9449,0.0012179,0.0012179,0.0012179
81,222.659,1.16404,0.70474,0.92837,0.94937,0.78571,0.90558,0.50402,1.43623,1.07514,0.99102,0.001208,0.001208,0.001208
82,225.441,1.22933,0.70983,0.97179,0.50182,0.39286,0.44953,0.2578,1.71346,1.63291,1.13671,0.0011981,0.0011981,0.0011981
83,228.303,1.22138,0.70599,0.93901,0.91896,0.81031,0.92396,0.52823,1.39111,0.86125,0.98507,0.0011882,0.0011882,0.0011882
84,231.07,1.13331,0.69359,0.90085,0.89591,0.92241,0.91223,0.51131,1.5784,1.01052,1.01055,0.0011783,0.0011783,0.0011783
85,233.746,1.14743,0.64799,0.93421,0.91123,0.78571,0.92758,0.51522,1.41793,0.94114,0.97313,0.0011684,0.0011684,0.0011684
86,236.43,1.14676,0.68675,0.94066,0.92497,0.88094,0.93903,0.51429,1.35349,0.9133,0.95159,0.0011585,0.0011585,0.0011585
87,239.133,1.08701,0.71354,0.94645,0.85317,0.85714,0.91624,0.51378,1.39123,0.98675,0.96514,0.0011486,0.0011486,0.0011486
88,241.833,1.12173,0.65967,0.92809,0.81774,0.80153,0.8486,0.47134,1.52821,1.0202,1.00714,0.0011387,0.0011387,0.0011387
89,244.719,1.14011,0.6532,0.90537,0.91985,0.8198,0.89601,0.49075,1.49672,1.21016,0.9823,0.0011288,0.0011288,0.0011288
90,247.512,1.1324,0.63645,0.9109,0.85971,0.87579,0.90127,0.47467,1.53121,1.22532,0.96367,0.0011189,0.0011189,0.0011189
91,250.232,1.21947,0.66823,0.93528,0.82923,0.82143,0.92061,0.433,1.62876,1.00235,1.05655,0.001109,0.001109,0.001109
92,252.935,1.14122,0.67588,0.95185,0.85647,0.85262,0.87714,0.47911,1.52027,1.07375,1.01924,0.0010991,0.0010991,0.0010991
93,255.702,1.15861,0.65679,0.94865,0.87247,0.82143,0.89865,0.50774,1.48231,0.94274,1.01935,0.0010892,0.0010892,0.0010892
94,258.454,1.15765,0.66552,0.92187,0.85145,0.82143,0.91523,0.49331,1.51648,0.97683,0.99666,0.0010793,0.0010793,0.0010793
95,261.256,1.12848,0.66125,0.93064,0.8363,0.91256,0.91381,0.49961,1.51386,0.98614,1.01313,0.0010694,0.0010694,0.0010694
96,264.243,1.07385,0.63073,0.91239,0.77187,0.92857,0.91944,0.49415,1.41214,0.91831,0.98811,0.0010595,0.0010595,0.0010595
