epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
104,706.866,1.3948,0.7828,1.01077,0.94588,0.71429,0.79382,0.35191,1.91546,1.34876,1.17312,0.0009803,0.0009803,0.0009803
105,713.519,1.29467,0.75523,1.01099,0.88795,0.84927,0.89072,0.44794,1.65227,1.03948,1.07127,0.0009704,0.0009704,0.0009704
106,720.494,1.34373,0.73722,1.02032,0.80273,0.78571,0.83666,0.44133,1.59518,1.05077,1.06654,0.0009605,0.0009605,0.0009605
107,727.5,1.30218,0.77261,0.96124,0.91075,0.7293,0.83396,0.41736,1.79482,1.02263,1.19707,0.0009506,0.0009506,0.0009506
108,734.182,1.37673,0.78587,1.04597,0.94577,0.85714,0.89853,0.43497,1.64795,0.85785,1.09009,0.0009407,0.0009407,0.0009407
109,740.796,1.27885,0.75001,0.99274,1,0.8492,0.94247,0.50254,1.58093,0.91445,1.05865,0.0009308,0.0009308,0.0009308
110,747.473,1.34186,0.73034,1.01602,0.95203,0.82143,0.93946,0.4991,1.5046,nan,1.05894,0.0009209,0.0009209,0.0009209
111,754.216,1.30126,0.74889,1.01666,0.87481,0.74876,0.8573,0.42913,nan,nan,nan,0.000911,0.000911,0.000911
112,760.901,1.31518,0.70328,1.01336,0.9142,0.85714,0.89144,0.45734,1.61748,0.89604,1.11256,0.0009011,0.0009011,0.0009011
113,767.562,1.25272,0.75246,0.97669,0.95634,0.78234,0.79146,0.40968,nan,nan,nan,0.0008912,0.0008912,0.0008912
114,774.228,1.27613,0.74156,1.04184,0.87411,0.74417,0.74055,0.42093,nan,nan,nan,0.0008813,0.0008813,0.0008813
