epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
85,2248.31,1.28944,0.81563,1.29722,0.79475,0.8125,0.84969,0.43508,1.20831,0.69968,1.20237,0.0012562,0.0012562,0.0012562
86,2274.6,1.3219,0.81517,1.32653,0.74832,0.80208,0.81347,0.41979,1.27947,0.90328,1.24569,0.00124111,0.00124111,0.00124111
87,2300.83,1.27567,0.80048,1.30249,0.80783,0.73958,0.81852,0.4062,1.24829,1.2426,1.23573,0.00122596,0.00122596,0.00122596
88,2327.05,1.272,0.76957,1.30672,0.83327,0.75,0.82605,0.45019,1.17383,0.94354,1.19701,0.00121076,0.00121076,0.00121076
89,2353.27,1.3118,0.7755,1.32291,0.74641,0.8125,0.81846,0.44359,1.19394,0.6962,1.22055,0.00119551,0.00119551,0.00119551
90,2379.47,1.28054,0.77639,1.30548,0.76624,0.80208,0.82053,0.44552,1.17081,0.72177,1.16887,0.00118021,0.00118021,0.00118021
91,2405.77,1.2829,0.80408,1.30158,0.75842,0.78125,0.80147,0.43804,1.17017,0.71125,1.2251,0.00116487,0.00116487,0.00116487
92,2432.03,1.2743,0.78525,1.29157,0.87235,0.7119,0.83055,0.42128,1.25446,0.75588,1.26558,0.00114949,0.00114949,0.00114949
93,2458.24,1.25888,0.77486,1.28313,0.75723,0.84478,0.83795,0.46415,1.1557,0.6963,1.16863,0.00113408,0.00113408,0.00113408
94,2484.53,1.26336,0.77777,1.29208,0.73667,0.85417,0.82635,0.42643,1.21341,1.11741,1.2136,0.00111864,0.00111864,0.00111864
95,2510.78,1.27572,0.75648,1.30653,0.87609,0.73653,0.84472,0.45222,1.2181,0.96171,1.21651,0.00110317,0.00110317,0.00110317
96,2537.18,1.24088,0.74334,1.25988,0.85872,0.83333,0.8661,0.44436,1.21644,0.7554,1.21662,0.00108767,0.00108767,0.00108767
97,2563.42,1.25747,0.76299,1.27742,0.8194,0.80347,0.85159,0.45261,1.18938,1.19572,1.1893,0.00107216,0.00107216,0.00107216
98,2589.73,1.24827,0.74845,1.29596,0.81809,0.80208,0.85344,0.44732,1.16541,0.79269,1.17404,0.00105664,0.00105664,0.00105664
99,2615.88,1.23918,0.73676,1.28625,0.88819,0.82747,0.89442,0.45968,1.22366,0.73938,1.23048,0.0010411,0.0010411,0.0010411
100,2641.98,1.22898,0.7433,1.27855,0.84721,0.73958,0.83454,0.44542,1.22314,0.65904,1.25444,0.00102555,0.00102555,0.00102555
101,2668.07,1.23751,0.75109,1.29017,0.92578,0.77963,0.87047,0.43779,1.19598,0.70629,1.20155,0.00101,0.00101,0.00101
102,2694.26,1.2261,0.74355,1.27361,0.85537,0.80088,0.87193,0.46361,1.1753,0.92695,1.22704,0.00099445,0.00099445,0.00099445
103,2720.21,1.20951,0.74835,1.26221,0.79696,0.77083,0.83708,0.42865,1.26132,1.14678,1.27029,0.000978903,0.000978903,0.000978903
104,2746.92,1.20088,0.71853,1.24524,0.89746,0.72917,0.84486,0.43245,1.24195,0.74029,1.24912,0.000963365,0.000963365,0.000963365
105,2773.83,1.20238,0.71373,1.23872,0.86748,0.8183,0.86269,0.47023,1.21817,0.74462,1.24145,0.000947837,0.000947837,0.000947837
106,2800.41,1.17881,0.71386,1.23391,0.8428,0.78189,0.84615,0.45004,1.24454,0.70601,1.24468,0.000932325,0.000932325,0.000932325
107,2826.89,1.18334,0.71037,1.23626,0.84956,0.77083,0.85487,0.45601,1.21261,1.36598,1.23631,0.000916833,0.000916833,0.000916833
108,2853.03,1.1851,0.7108,1.2349,0.82733,0.75,0.82782,0.44477,1.25113,0.66581,1.26052,0.000901363,0.000901363,0.000901363
109,2879.67,1.18545,0.70777,1.24371,0.86988,0.76042,0.85242,0.44086,1.23705,0.71828,1.25783,0.00088592,0.00088592,0.00088592
110,2906.07,1.19016,0.71803,1.24808,0.8342,0.80208,0.82016,0.42587,1.27445,0.64611,1.30684,0.000870508,0.000870508,0.000870508
111,2932,1.16097,0.70266,1.24293,0.84445,0.76042,0.84187,0.44771,1.24236,0.7077,1.28379,0.00085513,0.00085513,0.00085513
112,2958.44,1.19735,0.72532,1.24351,0.83646,0.79917,0.83819,0.43508,1.20464,0.83836,1.2497,0.00083979,0.00083979,0.00083979
113,2984.66,1.17454,0.68738,1.23534,0.84061,0.77083,0.84892,0.47426,1.16511,0.77926,1.21585,0.000824492,0.000824492,0.000824492
114,3010.52,1.17185,0.69731,1.23634,0.87089,0.80208,0.85313,0.44122,1.24246,1.12218,1.28721,0.000809241,0.000809241,0.000809241
115,3036.4,1.15461,0.69114,1.23584,0.87345,0.79167,0.8459,0.43589,1.26792,0.68991,1.32823,0.000794038,0.000794038,0.000794038
116,3062.65,1.15246,0.68937,1.22495,0.8398,0.81909,0.86051,0.44425,1.22362,0.75383,1.30313,0.000778889,0.000778889,0.000778889
117,3089.62,1.12337,0.67562,1.19757,0.83338,0.78152,0.85372,0.45329,1.24355,0.71423,1.30488,0.000763797,0.000763797,0.000763797
118,3116.46,1.1613,0.67427,1.24412,0.84367,0.78705,0.84988,0.42927,1.23783,0.73091,1.28391,0.000748766,0.000748766,0.000748766
