epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
64,296.654,0.94771,0.56711,0.93718,0.92487,0.88845,0.91708,0.6351,1.11155,0.71948,1.13807,0.00073025,0.00073025,0.00073025
65,300.851,0.93704,0.56589,0.91414,0.88717,0.9401,0.94115,0.64861,1.05192,0.8138,1.08937,0.000722,0.000722,0.000722
66,305.015,0.96743,0.56973,0.92337,0.87762,0.94886,0.93116,0.6417,1.07841,0.70202,1.06343,0.00071375,0.00071375,0.00071375
67,309.192,0.93003,0.56101,0.91962,0.91007,0.89197,0.92199,0.61801,1.10126,0.7682,1.10295,0.0007055,0.0007055,0.0007055
68,313.427,0.92348,0.54181,0.90741,0.89664,0.89911,0.93208,0.62945,1.1101,0.79551,1.09253,0.00069725,0.00069725,0.00069725
69,317.614,0.91371,0.55379,0.90581,0.93119,0.9195,0.93241,0.62775,1.12233,0.75093,1.08802,0.000689,0.000689,0.000689
70,321.792,0.91644,0.52917,0.9131,0.90362,0.93874,0.93695,0.62095,1.16212,0.7393,1.11917,0.00068075,0.00068075,0.00068075
71,325.969,0.93422,0.53659,0.92026,0.92961,0.87998,0.91807,0.61827,1.19192,0.67293,1.14121,0.0006725,0.0006725,0.0006725
72,330.122,0.90425,0.54077,0.90963,0.90513,0.93056,0.9412,0.63891,1.16753,0.66842,1.12811,0.00066425,0.00066425,0.00066425
73,334.296,0.89357,0.53049,0.90749,0.92502,0.88279,0.92383,0.63067,1.10923,0.72375,1.09195,0.000656,0.000656,0.000656
74,338.451,0.9197,0.53953,0.91118,0.90318,0.91415,0.92946,0.64455,1.11787,0.80335,1.12067,0.00064775,0.00064775,0.00064775
75,342.63,0.90782,0.52288,0.91016,0.91308,0.8589,0.9009,0.61221,1.14906,0.8608,1.13506,0.0006395,0.0006395,0.0006395
76,346.779,0.89689,0.52859,0.90453,0.88373,0.89007,0.90951,0.61902,1.15455,0.878,1.1062,0.00063125,0.00063125,0.00063125
77,351.051,0.9363,0.5368,0.91322,0.90882,0.91216,0.90745,0.63701,1.02091,0.80864,1.10573,0.000623,0.000623,0.000623
78,355.383,0.90963,0.52006,0.9042,0.91899,0.90006,0.93596,0.65297,1.04074,0.73498,1.06797,0.00061475,0.00061475,0.00061475
79,359.987,0.93686,0.54687,0.90665,0.91418,0.92982,0.94062,0.66313,0.96752,0.72793,1.02209,0.0006065,0.0006065,0.0006065
80,364.7,0.89033,0.52944,0.89412,0.90042,0.88735,0.92576,0.64051,1.11895,0.73531,1.06444,0.00059825,0.00059825,0.00059825
81,369.123,0.84984,0.50968,0.88775,0.91682,0.91526,0.92936,0.66939,1.07959,0.76227,1.06251,0.00059,0.00059,0.00059
82,374.195,0.873,0.50915,0.89219,0.8728,0.90814,0.90582,0.64051,1.08976,0.77746,1.08791,0.00058175,0.00058175,0.00058175
83,378.925,0.88016,0.5062,0.89464,0.94875,0.93768,0.9404,0.65135,1.06593,0.68533,1.06977,0.0005735,0.0005735,0.0005735
84,383.613,0.88955,0.5174,0.90306,0.9397,0.93835,0.93826,0.65995,1.07002,0.78044,1.06084,0.00056525,0.00056525,0.00056525
85,388.832,0.87279,0.50973,0.88903,0.94653,0.93835,0.95614,0.669,1.03551,0.6897,1.0257,0.000557,0.000557,0.000557
86,393.293,0.86781,0.50378,0.89931,0.90479,0.92468,0.91552,0.64296,1.07841,0.66264,1.07124,0.00054875,0.00054875,0.00054875
87,397.786,0.87169,0.49724,0.88323,0.94029,0.92278,0.93197,0.64781,1.0968,0.66857,1.04484,0.0005405,0.0005405,0.0005405
88,402.479,0.86375,0.49786,0.8941,0.91858,0.92835,0.92954,0.65894,1.04182,0.69281,1.03732,0.00053225,0.00053225,0.00053225
89,406.687,0.84516,0.48871,0.88676,0.92814,0.91952,0.94228,0.6473,1.04458,0.63584,1.06685,0.000524,0.000524,0.000524
90,411.293,0.84536,0.48843,0.88912,0.92627,0.91991,0.94039,0.66021,1.08348,0.64264,1.05947,0.00051575,0.00051575,0.00051575
91,415.812,0.87075,0.50006,0.89644,0.93149,0.89279,0.91986,0.6556,1.0817,0.69992,1.0762,0.0005075,0.0005075,0.0005075
92,420.259,0.8216,0.47892,0.86919,0.91612,0.9217,0.924,0.63726,1.13374,0.63176,1.07353,0.00049925,0.00049925,0.00049925
93,425.088,0.83683,0.4838,0.88386,0.91985,0.9168,0.93413,0.66545,1.00942,0.6636,1.03178,0.000491,0.000491,0.000491
94,429.907,0.86265,0.49729,0.89022,0.92785,0.91938,0.93923,0.65437,1.04785,0.64835,1.0596,0.00048275,0.00048275,0.00048275
95,434.43,0.84905,0.47779,0.88029,0.92974,0.90263,0.92447,0.65952,1.06504,0.75839,1.09415,0.0004745,0.0004745,0.0004745
96,439.342,0.84969,0.48539,0.87965,0.9223,0.93013,0.94071,0.66202,1.08388,0.70855,1.10049,0.00046625,0.00046625,0.00046625
97,444.006,0.85553,0.49567,0.88327,0.93937,0.92193,0.93459,0.64737,1.07817,0.66114,1.10926,0.000458,0.000458,0.000458
98,448.609,0.8491,0.47593,0.88769,0.93457,0.92532,0.92958,0.65202,1.14788,0.65405,1.12065,0.00044975,0.00044975,0.00044975
99,453.372,0.81735,0.4825,0.8812,0.9246,0.92532,0.92648,0.65833,1.13721,0.67801,1.10349,0.0004415,0.0004415,0.0004415
100,457.79,0.83477,0.48341,0.88928,0.92747,0.91784,0.93542,0.65143,1.13136,0.69285,1.08186,0.00043325,0.00043325,0.00043325
101,462.331,0.82596,0.47453,0.87373,0.92399,0.92446,0.92684,0.65516,1.10188,0.60369,1.07074,0.000425,0.000425,0.000425
102,467.042,0.81644,0.46591,0.88277,0.92596,0.92559,0.91891,0.64727,1.06995,0.70319,1.04738,0.00041675,0.00041675,0.00041675
103,471.536,0.81471,0.47677,0.8798,0.92913,0.91947,0.92849,0.65168,1.07944,0.6249,1.07753,0.0004085,0.0004085,0.0004085
104,476.134,0.80364,0.45544,0.87729,0.92671,0.92073,0.92615,0.63983,1.17623,0.69404,1.08851,0.00040025,0.00040025,0.00040025
105,480.73,0.80595,0.47141,0.8735,0.91102,0.91499,0.93113,0.64931,1.08762,0.69789,1.10325,0.000392,0.000392,0.000392
106,485.255,0.80456,0.46369,0.87215,0.9244,0.92446,0.92392,0.64743,1.1181,0.71132,1.05761,0.00038375,0.00038375,0.00038375
107,490.177,0.8198,0.47292,0.88039,0.9261,0.93829,0.92978,0.65543,1.06047,0.68006,1.03753,0.0003755,0.0003755,0.0003755
108,494.846,0.79284,0.45808,0.8686,0.92712,0.93835,0.9234,0.65934,1.06011,0.66926,1.06249,0.00036725,0.00036725,0.00036725
109,499.524,0.80164,0.46903,0.88634,0.92766,0.9507,0.94132,0.6589,1.11143,0.66876,1.03515,0.000359,0.000359,0.000359
110,504.411,0.79465,0.44963,0.87562,0.91327,0.9412,0.94381,0.66311,1.0632,0.67446,1.02636,0.00035075,0.00035075,0.00035075
111,508.745,0.80154,0.46551,0.87489,0.93798,0.94134,0.94149,0.66359,1.0318,0.61429,1.01553,0.0003425,0.0003425,0.0003425
112,513.288,0.78836,0.44823,0.87936,0.94009,0.9341,0.93061,0.66487,1.09134,0.61741,1.0929,0.00033425,0.00033425,0.00033425
113,517.955,0.7699,0.458,0.86516,0.92982,0.93428,0.93676,0.65794,1.08205,0.62054,1.0514,0.000326,0.000326,0.000326
114,522.22,0.79559,0.45086,0.86205,0.93213,0.9387,0.92286,0.656,1.12642,0.62868,1.07348,0.00031775,0.00031775,0.00031775
115,526.567,0.78867,0.44638,0.8634,0.9187,0.92658,0.9195,0.64485,1.17897,0.64794,1.08897,0.0003095,0.0003095,0.0003095
116,531.237,0.76791,0.44798,0.86828,0.91822,0.9367,0.92556,0.64948,1.18212,0.65227,1.0988,0.00030125,0.00030125,0.00030125
117,535.76,0.76196,0.44342,0.86691,0.92376,0.94312,0.93225,0.65765,1.08589,0.61654,1.04765,0.000293,0.000293,0.000293
118,540.455,0.76098,0.4386,0.86624,0.93681,0.94007,0.93122,0.66161,1.09698,0.59518,1.09124,0.00028475,0.00028475,0.00028475
119,545.015,0.76137,0.4354,0.87147,0.92583,0.94385,0.92849,0.65104,1.08721,0.59886,1.04504,0.0002765,0.0002765,0.0002765
120,549.456,0.7713,0.43822,0.877,0.92621,0.93976,0.92941,0.6444,1.12324,0.63128,1.0715,0.00026825,0.00026825,0.00026825
121,554.069,0.7638,0.42999,0.86547,0.93487,0.93117,0.93831,0.66165,1.03179,0.62173,1.03999,0.00026,0.00026,0.00026
122,558.73,0.75514,0.43309,0.85519,0.9301,0.94261,0.9295,0.65681,1.06824,0.60399,1.063,0.00025175,0.00025175,0.00025175
123,563.316,0.75299,0.43736,0.86117,0.9381,0.93606,0.94424,0.66167,1.04372,0.61535,1.04751,0.0002435,0.0002435,0.0002435
124,567.917,0.75389,0.43051,0.86463,0.93632,0.93835,0.93976,0.66684,1.04105,0.61677,1.0551,0.00023525,0.00023525,0.00023525
125,572.4,0.75661,0.43277,0.86545,0.93353,0.93835,0.93417,0.65216,1.08357,0.61737,1.07527,0.000227,0.000227,0.000227
126,576.733,0.74393,0.42762,0.87363,0.92839,0.93835,0.93612,0.64859,1.06886,0.63669,1.04958,0.00021875,0.00021875,0.00021875
127,581.304,0.72265,0.41351,0.86467,0.92852,0.929,0.93365,0.65834,1.10121,0.6273,1.04453,0.0002105,0.0002105,0.0002105
128,585.726,0.74878,0.438,0.86255,0.91925,0.94339,0.93317,0.65163,1.07613,0.62913,1.07044,0.00020225,0.00020225,0.00020225
129,590.385,0.72358,0.41832,0.85133,0.93167,0.94052,0.93281,0.65816,1.05083,0.60225,1.06113,0.000194,0.000194,0.000194
130,595.163,0.70647,0.41212,0.86001,0.92499,0.93835,0.92918,0.66808,1.08073,0.60155,1.05423,0.00018575,0.00018575,0.00018575
131,599.71,0.7242,0.41437,0.85355,0.93435,0.94015,0.92607,0.65196,1.06523,0.61553,1.05601,0.0001775,0.0001775,0.0001775
132,604.561,0.73177,0.41563,0.86345,0.93322,0.93837,0.93086,0.66437,1.09534,0.59084,1.05862,0.00016925,0.00016925,0.00016925
133,609.384,0.71648,0.41348,0.86263,0.94057,0.93994,0.93071,0.66821,1.06223,0.57462,1.05963,0.000161,0.000161,0.000161
134,613.976,0.74368,0.41548,0.86351,0.92804,0.94162,0.92568,0.65842,1.05205,0.58651,1.05612,0.00015275,0.00015275,0.00015275
