epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
101,1962.97,0.84638,0.46201,0.94202,0.87775,0.91858,0.94111,0.68392,1.02473,1.09926,1.02045,0.00063125,0.00063125,0.00063125
102,1982.41,0.81609,0.44693,0.94552,0.91438,0.90875,0.94479,0.65935,0.90717,0.66511,0.97482,0.000621531,0.000621531,0.000621531
103,2001.49,0.82348,0.45669,0.95035,0.91991,0.91366,0.938,0.66267,0.86936,0.60327,0.96078,0.000611815,0.000611815,0.000611815
104,2020.57,0.85118,0.47178,0.94344,0.95179,0.88878,0.93825,0.65406,0.90003,0.77942,0.98252,0.000602103,0.000602103,0.000602103
105,2039.22,0.78094,0.43626,0.91502,0.94123,0.92599,0.9465,0.67267,1.00533,1.20231,1.01873,0.000592398,0.000592398,0.000592398
106,2058.35,0.80381,0.44237,0.93273,0.95913,0.8986,0.94787,0.67389,0.91024,1.41694,1.02556,0.000582703,0.000582703,0.000582703
107,2077.41,0.76258,0.42784,0.91211,0.96006,0.89595,0.93585,0.6525,1.10202,1.46402,1.09297,0.00057302,0.00057302,0.00057302
108,2096.58,0.81513,0.44701,0.93694,0.93049,0.89058,0.92415,0.65017,0.7981,0.55701,0.93251,0.000563352,0.000563352,0.000563352
109,2115.71,0.80142,0.4378,0.92329,0.95761,0.88174,0.92282,0.64054,1.3054,1.39459,1.22488,0.0005537,0.0005537,0.0005537
110,2134.9,0.78504,0.43878,0.91754,0.95833,0.89837,0.93355,0.65685,1.11891,1.30952,1.08516,0.000544067,0.000544067,0.000544067
111,2153.73,0.7678,0.42819,0.91005,0.96551,0.89447,0.94817,0.66616,1.21503,1.18039,1.12483,0.000534456,0.000534456,0.000534456
112,2172.69,0.74253,0.42373,0.92687,0.95745,0.89124,0.94053,0.6595,1.03251,1.13968,1.03019,0.000524869,0.000524869,0.000524869
113,2191.51,0.77899,0.42591,0.93547,0.94289,0.87446,0.9457,0.66219,0.88109,0.59283,0.97522,0.000515308,0.000515308,0.000515308
114,2210.86,0.74968,0.41643,0.91425,0.89853,0.86767,0.91967,0.64366,0.99844,1.77561,1.0673,0.000505775,0.000505775,0.000505775
115,2229.5,0.79785,0.43531,0.93755,0.94046,0.8874,0.93277,0.65283,0.85422,0.63673,0.96445,0.000496274,0.000496274,0.000496274
116,2248.29,0.77587,0.42419,0.92032,0.95543,0.8983,0.94495,0.65026,1.23663,1.00682,1.395,0.000486806,0.000486806,0.000486806
117,2267.29,0.75017,0.41563,0.92006,0.93047,0.88269,0.94248,0.67147,1.41758,0.89279,1.56247,0.000477373,0.000477373,0.000477373
118,2286.15,0.74105,0.41107,0.92433,0.90757,0.92071,0.93179,0.65355,0.87211,0.55597,0.99452,0.000467979,0.000467979,0.000467979
119,2305.3,0.7434,0.40632,0.91233,0.952,0.90623,0.94316,0.66783,0.92719,0.64477,1.01115,0.000458624,0.000458624,0.000458624
120,2324.33,0.72467,0.40029,0.91502,0.93687,0.90222,0.94826,0.65555,0.90602,0.61078,0.99186,0.000449313,0.000449313,0.000449313
121,2343.38,0.73832,0.41749,0.91084,0.93297,0.91644,0.94367,0.65227,1.11963,0.8493,1.03684,0.000440046,0.000440046,0.000440046
122,2362.42,0.75007,0.43517,0.92534,0.91809,0.90404,0.928,0.64096,1.4207,1.12886,1.47826,0.000430826,0.000430826,0.000430826
123,2381.27,0.69896,0.38938,0.89853,0.92067,0.91226,0.94009,0.66616,1.45183,0.91304,1.66756,0.000421656,0.000421656,0.000421656
124,2400.4,0.74413,0.4029,0.91443,0.93242,0.89012,0.94037,0.66962,0.88855,0.54596,0.98197,0.000412537,0.000412537,0.000412537
125,2419.42,0.73139,0.39564,0.91624,0.92569,0.92339,0.9439,0.6632,1.24327,1.17791,1.24862,0.000403473,0.000403473,0.000403473
126,2438.71,0.72098,0.38421,0.91467,0.94094,0.88956,0.94848,0.65541,1.45366,0.90715,1.72384,0.000394465,0.000394465,0.000394465
127,2458.01,0.69712,0.38948,0.90363,0.93698,0.8791,0.94298,0.6559,1.45216,0.89971,1.53502,0.000385515,0.000385515,0.000385515
128,2477.1,0.6964,0.39878,0.90163,0.92621,0.89257,0.94716,0.66348,1.26325,1.21408,1.1703,0.000376625,0.000376625,0.000376625
129,2496.13,0.69195,0.38439,0.88469,0.97009,0.9045,0.94773,0.66367,1.38123,0.96234,1.40294,0.000367799,0.000367799,0.000367799
130,2515.1,0.73169,0.39378,0.91572,0.96582,0.91781,0.95745,0.66845,1.18668,1.06466,1.08932,0.000359038,0.000359038,0.000359038
131,2534.24,0.72517,0.38912,0.91521,0.96097,0.90447,0.95674,0.6804,1.09303,0.97788,1.07517,0.000350343,0.000350343,0.000350343
132,2553.15,0.67931,0.38335,0.88872,0.94793,0.91057,0.96001,0.67565,1.08837,0.81858,1.05054,0.000341718,0.000341718,0.000341718
133,2572.02,0.67716,0.36939,0.89038,0.96261,0.90447,0.95497,0.68304,1.24085,1.16504,1.19228,0.000333165,0.000333165,0.000333165
134,2591.21,0.67653,0.36956,0.88699,0.96433,0.88833,0.95137,0.67749,1.12212,1.27551,1.17243,0.000324685,0.000324685,0.000324685
135,2610.08,0.67529,0.37907,0.90007,0.91707,0.89729,0.94563,0.67132,1.21763,1.27751,1.22887,0.000316281,0.000316281,0.000316281
136,2629.36,0.66496,0.37588,0.87576,0.9478,0.90447,0.9475,0.6618,1.40994,0.92887,1.60271,0.000307954,0.000307954,0.000307954
137,2648.3,0.68381,0.37565,0.90686,0.95186,0.921,0.95622,0.67939,1.26776,1.12182,1.38822,0.000299707,0.000299707,0.000299707
138,2667.24,0.6696,0.37962,0.90676,0.94584,0.89347,0.94637,0.65808,1.36491,1.14242,1.40596,0.000291542,0.000291542,0.000291542
139,2685.95,0.6646,0.38463,0.90033,0.95227,0.89589,0.9461,0.681,1.4551,0.81654,1.88771,0.000283461,0.000283461,0.000283461
140,2704.84,0.64087,0.36404,0.88845,0.9433,0.89153,0.95432,0.67646,1.32167,1.08737,1.76531,0.000275466,0.000275466,0.000275466
141,2723.71,0.64264,0.34768,0.88844,0.94492,0.90667,0.94998,0.66624,1.52188,0.66723,1.99569,0.000267558,0.000267558,0.000267558
142,2742.43,0.66052,0.36047,0.90172,0.94578,0.90556,0.94834,0.68374,1.46374,0.85603,1.75591,0.00025974,0.00025974,0.00025974
143,2761.15,0.63078,0.34779,0.88388,0.9449,0.90387,0.9524,0.6741,1.49857,0.77265,1.8383,0.000252014,0.000252014,0.000252014
144,2779.67,0.63055,0.34947,0.88217,0.92989,0.9143,0.94843,0.67851,1.50061,0.80576,1.83258,0.000244381,0.000244381,0.000244381
145,2798.32,0.63557,0.35175,0.87208,0.93833,0.92839,0.95186,0.67325,1.47306,0.80934,1.74282,0.000236844,0.000236844,0.000236844
146,2817.26,0.66331,0.37549,0.91292,0.93269,0.93956,0.95678,0.67539,1.36082,0.89495,1.5565,0.000229404,0.000229404,0.000229404
